Part Number,Part Description,Vendor Name,Customer Part Number,Vendor Part Number,EANUPC Code,Plant,Vendor Number,Size,Weight,Volume,Unit,Category ID,Availability Flag,Available Quantity,Backlog Information,Backlog ETA,License Flag,BOM Flag,Warranty Flag,Bulk Freight Flag,Material Long Description,Length,Width,Height,Dimension Unit,Weight Unit,Volume Unit,Category,Material Creation Reason code,Media Code,Material Language Code,Substitute Material,Superseded Material,Manufacturer Vendor Number,Sub-Category,Product Family,Purchasing Vendor,Material Change Code,Action code,Price Status,New Material Flag,Vendor Subrange,Case Qty,Pallet Qty,Direct Order identifier,Material Status,Discontinued / Obsoleted date,Release Date,Fulfilment type,Music Copyright Fees,Recycling Fees,Document Copyright Fees,Battery Fees,Tax Percent,Discount in Percent,Customer Reservation Number,Customer Reservation Qty,Agreement ID,Level ID,Period,Points,Company code,Company code Currency,Customer Currency Code,Customer Price Change Flag,Substitute Flag,Availability (Local Stock),Availability (Central Stock),Creation Reason Type,Creation Reason Value,Plant 01 Available Quantity,Plant 02 Available Quantity,VAT Rate,Product Group,MRP Controller,Shipping Country,Local Stock Backlog Quantity,Local Stock Backlog ETA,Central Stock Backlog Quantity,Central Stock Backlog ETA,Total Fees,Category Description,Sub-Category Description,Category ID Description
4156307,HP Desktop Mini LockBox v2,HP,,3EJ57AA,192019000000,NZ01,500066,,2.9,0,EA,1002,,0,0,,,,,,HP Desktop Mini LockBox v2- provide your desktop mini G3 / G4 with extra security. Incl. VESA,0,0,0,,KG,,0,C,,IN,,,500066,100,HP Computers Desktops,103300,NEW,NEW,C,,450782,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Computers,Desktops,Small Form Factor / Ultra Slim PCs
4204601,ELITE SLICE G2 I5 8G 128G W10P,HP,,4QF99PA,192546000000,NZ01,500066,,6.85,35.141,EA,1002,,0,3,20201019,,,,,ELITE SLICE G2 USFF I5-7500T 8GB RAM 128GB SSD SATA W10P,59.4,29,20.4,CM,KG,CDM,0,C,,,,,500066,100,HP Computers Desktops,103300,NEW,NEW,C,,450781,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Computers,Desktops,Small Form Factor / Ultra Slim PCs
4307885,ES G2 I5-7500T 8GB 128GB WIN10 I0T NO-SP,HP,,5LK12PA,193424000000,NZ01,500066,,1.52,0,EA,1002,,2,0,,,,,,ELITE SLICE G2 USFF I5-7500T VPRO 8GB (DDR4-2400) 128GB (PCIE-SSD) DP HDMI RJ-45 NO-SPEAKER/MIC MS TEAMS ROOM WINDOWS 10 IOT ENTERPRISE 3/3/3 YEAR WARRANTY (3RD PARTY AV),0,0,0,,KG,,0,C,,,,,500066,100,HP Computers Desktops,103300,NEW,NEW,C,,450781,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,2,0,,,Z01,NZ,0,,0,,0,Computers,Desktops,Small Form Factor / Ultra Slim PCs
4512142,PD 405G4 DM RYZEN5PRO 8G 256G W10P 3-3-3,HP,,7VC73PA,,NZ01,500066,,1.26,0,EA,1002,,0,0,,,,,,PRODESK 405 G4 DM RYZEN5 PRO 2400GE 8GB (1X8) 256GB M.2 SSD WLAN 3X DISPLAYPORT WIN10 PRO 3-3-3,0,0,0,,KG,,0,C,,,,,500066,100,HP Computers Desktops,103300,NEW,NEW,C,,450781,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Computers,Desktops,Small Form Factor / Ultra Slim PCs
4545941,SLICEG1 USFF I7 16G 256G COLL W10P 3-3-3,HP,,7EW04PA,193905000000,NZ01,500066,,1.05,0,EA,1002,,0,0,,,,,,ELITE SLICE G1 USFF I7-7700T 16GB (1X16GB) 256GB M.2 SSD WLAN COLLABORATION COVER WINDOWS 10 PRO 3-3-3,0,0,0,,KG,,0,C,,,,,500066,100,HP Computers Desktops,103300,NEW,NEW,C,,450781,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Computers,Desktops,Small Form Factor / Ultra Slim PCs
4545942,SLICEG1 USFF I5 8G 256G COLL W10P 3-3-3,HP,,7EW09PA,,NZ01,500066,,1.05,0,EA,1002,,0,0,,,,,,ELITE SLICE G1 USFF I5-7500T 8GB (1X8GB) 256GB M.2 SSD WLAN COLLABORATION COVER WINDOWS 10 PRO 3-3-3,0,0,0,,KG,,0,C,,,,,500066,100,HP Computers Desktops,103300,NEW,NEW,C,,450781,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Computers,Desktops,Small Form Factor / Ultra Slim PCs
4545956,PD 600G5 SFF I5 8G 256G 2XDP 1XHDMI W10P,HP,,7ZV64PA,193906000000,NZ01,500066,,6.2,40135.392,EA,1002,,64,0,,,,,,PRODESK 600 G5 SFF I5-9500 8GB (1X8) 256GB M.2 PCIE NVME SSD DVDWR 2XDP 1XHDMI WINDOWS 10 PRO 3-3-3,49.2,39.6,20.6,CM,KG,CDM,0,D,,,,,500066,100,HP Computers Desktops,103300,NEW,NEW,D,,450781,0,0,,,20200813,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,64,0,,,Z01,NZ,0,,0,,0,Computers,Desktops,Small Form Factor / Ultra Slim PCs
4545962,ED 800G5 DM I7 8G 256G 2XDP 1XHDMI W10P,HP,,8AD31PA,194441000000,NZ01,500066,,1.05,0,EA,1002,,27,0,,,,,,ELITEDESK 800 G5 DM I7-9700T 8GB (1X8) 256GB M.2 PCIE NVME TLC SSD 2XDP 1XHDMI WIFI6 WINDOWS 10 PRO 3-3-3,0,0,0,,KG,,0,D,,,,,500066,100,HP Computers Desktops,103300,NEW,NEW,D,,450781,0,0,,,20200813,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,27,0,,,Z01,NZ,0,,0,,0,Computers,Desktops,Small Form Factor / Ultra Slim PCs
4545968,ED 800G5 SFF I5 8G 256G 2XDP 1XHDMI W10P,HP,,8AF54PA,194441000000,NZ01,500066,,6.75,40.87,EA,1002,,42,0,,,,,,ELITEDESK 800 G5 SFF I5-9500 8GB (1X8) 256GB M.2 PCIE NVME TLC SSD DVDWR 2XDP 1XHDMI WINDOWS 10 PRO 3-3-3,49.6,40,20.6,CM,KG,CDM,0,D,,,,,500066,100,HP Computers Desktops,103300,NEW,NEW,D,,450781,0,0,,,20200804,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,42,0,,,Z01,NZ,0,,0,,0,Computers,Desktops,Small Form Factor / Ultra Slim PCs
4545969,ED 800G5 SFF I7 8G 256G 2XDP 1XHDMI W10P,HP,,8AF55PA,194441000000,NZ01,500066,,6.9,43.863,EA,1002,,15,0,,,,,,ELITEDESK 800 G5 SFF I7-9700 8GB (1X8) 256GB M.2 PCIE NVME TLC SSD DVDWR 2XDP 1XHDMI WINDOWS 10 PRO 3-3-3,49.2,39.8,22.4,CM,KG,CDM,0,D,,,,,500066,100,HP Computers Desktops,103300,NEW,NEW,D,,450781,0,0,,,20200804,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,15,0,,,Z01,NZ,0,,0,,0,Computers,Desktops,Small Form Factor / Ultra Slim PCs
4545972,PD 600G5 SFF I5 8G 256G 2XDP 1XHDMI W10H,HP,,8AF73PA,194441000000,NZ01,500066,,6.2,41.043,EA,1002,,31,0,,,,,,PRODESK 600 G5 SFF I5-9500 8GB (1X8) 256GB M.2 PCIE NVME SSD DVDWR 2XDP 1XHDMI WINDOWS 10 HOME 3-3-3,49.8,40.4,20.4,CM,KG,CDM,0,D,,,,,500066,100,HP Computers Desktops,103300,NEW,NEW,D,,450781,0,0,,,20200813,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,31,0,,,Z01,NZ,0,,0,,0,Computers,Desktops,Small Form Factor / Ultra Slim PCs
4545973,PD 400G5 DM I3 8G 256G 2XDP 1XHDMI W10P,HP,,8AF84PA,194441000000,NZ01,500066,,2.55,13.769,EA,1002,,3,0,,,,,,PRODESK 400 G5 DM I3-9100T 8GB (1X8) 256GB M.2 PCIE NVME SSD WLAN 2XDP 1XHDMI WINDOWS 10 PRO 3-3-3,49.8,12.8,21.6,CM,KG,CDM,0,D,,,,,500066,100,HP Computers Desktops,103300,NEW,NEW,D,,450781,0,0,,,20200813,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,3,0,,,Z01,NZ,0,,0,,0,Computers,Desktops,Small Form Factor / Ultra Slim PCs
4545974,PD 600G5 DM I7 8G 256G 2XDP 1XHDMI W10P,HP,,8AF85PA,194441000000,NZ01,500066,,2.3,11.371,EA,1002,,31,0,,,,,,PRODESK 600 G5 PRO DM I7-9700T 8GB (1X8) 256GB M.2 PCIE NVME SSD 2XDP 1XHDMI WLAN WINDOWS 10 PRO 3-3-3,49.2,10.8,21.4,CM,KG,CDM,0,D,,,,,500066,100,HP Computers Desktops,103300,NEW,NEW,D,,450781,0,0,,,20200813,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,X,,0,0,STANDARD,STANDARD,31,0,,,Z01,NZ,0,,0,,0,Computers,Desktops,Small Form Factor / Ultra Slim PCs
4545975,ED 800G5 DM I7 16G 512G+32GW10P,HP,,8AF89PA,194441000000,NZ01,500066,,2.4,11.524,EA,1002,,0,25,20200914,,,,,ELITEDESK 800 G5 DM I7-9700T 16GB (1X16) INTEL 512GB PCIE NVME QLC SSD + 32GB OPTANE 2XDP 1XHDMI WIFI6 WINDOWS 10 PRO 3-3-3,49.4,10.8,21.6,CM,KG,CDM,0,D,,,,,500066,100,HP Computers Desktops,103300,NEW,NEW,D,,450781,0,0,,,20200804,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Computers,Desktops,Small Form Factor / Ultra Slim PCs
4545976,PD 400G5 DM I5 8G 256G 2XDP 1XHDMI W10P,HP,,8AF91PA,194441000000,NZ01,500066,,2.45,11727.312,EA,1002,,117,0,,,,,,PRODESK 400 G5 DM I5-9500T 8GB (1X8) 256GB M.2 PCIE NVME SSD WLAN 2XDP 1XHDMI WINDOWS 10 PRO 3-3-3,49.2,11.8,20.2,CM,KG,CDM,0,D,,,,,500066,100,HP Computers Desktops,103300,NEW,NEW,D,,450781,0,0,,,20200804,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,117,0,,,Z01,NZ,0,,0,,0,Computers,Desktops,Small Form Factor / Ultra Slim PCs
4545978,PD 400G5 DM I7 8G 256G 2XDP 1XHDMI W10P,HP,,8AF98PA,194441000000,NZ01,500066,,2.5,12124.848,EA,1002,,70,0,,,,,,PRODESK 400 G5 DM I7-9700T 8GB (1X8) 256GB M.2 PCIE NVME SSD WLAN 2XDP 1XHDMI WINDOWS 10 PRO 3-3-3,49.2,12.2,20.2,CM,KG,CDM,0,D,,,,,500066,100,HP Computers Desktops,103300,NEW,NEW,D,,450781,0,0,,,20200804,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,70,0,,,Z01,NZ,0,,0,,0,Computers,Desktops,Small Form Factor / Ultra Slim PCs
4545979,PD 600G5 DM I5 8G 256G 2XDP 1XHDMI W10P,HP,,8AF99PA,194441000000,NZ01,500066,,2.25,10.643,EA,1002,,52,0,,,,,,PRODESK 600 G5 PRO DM I5-9500T 8GB (1X8) 256GB M.2 PCIE NVME SSD 2XDP 1XHDMI WLAN WINDOWS 10 PRO 3-3-3,49.2,10.4,20.8,CM,KG,CDM,0,D,,,,,500066,100,HP Computers Desktops,103300,NEW,NEW,D,,450781,0,0,,,20200813,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,52,0,,,Z01,NZ,0,,0,,0,Computers,Desktops,Small Form Factor / Ultra Slim PCs
4545981,PD 600G5 DM I3 8G 256G 2XDP 1XHDMI W10P,HP,,8AG06PA,194441000000,NZ01,500066,,2.6,13.999,EA,1002,,14,0,,,,,,PRODESK 600 G5 PRO DM I3-9100T 8GB (1X8) 256GB M.2 PCIE NVME SSD 2XDP 1XHDMI WLAN WINDOWS 10 PRO 3-3-3,49.6,22.4,12.6,CM,KG,CDM,0,D,,,,,500066,100,HP Computers Desktops,103300,NEW,NEW,D,,450781,0,0,,,20200813,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,14,0,,,Z01,NZ,0,,0,,0,Computers,Desktops,Small Form Factor / Ultra Slim PCs
4545984,ED 800G5 DM I5 8G 256G 2XDP 1XHDMI W10P,HP,,8AG12PA,194441000000,NZ01,500066,,2.7,14.444,EA,1002,,0,0,,,,,,ELITEDESK 800 G5 DM I5-9500T 8GB (1X8) 256GB M.2 PCIE NVME TLC SSD 2XDP 1XHDMI WIFI6 WINDOWS 10 PRO 3-3-3,49.6,13,22.4,CM,KG,CDM,0,D,,,,,500066,100,HP Computers Desktops,103300,NEW,NEW,D,,450781,0,0,,,20200804,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Computers,Desktops,Small Form Factor / Ultra Slim PCs
4545985,ED 800G5 DM I5 16G 256G 2XDP 1XHDMI W10P,HP,,8AG13PA,194441000000,NZ01,500066,,1.05,0,EA,1002,,6,0,,,,,,ELITEDESK 800 G5 DM I5-9500T 16GB (1X16) 256GB M.2 PCIE NVME TLC SSD 2XDP 1XHDMI WIFI6 WINDOWS 10 PRO 3-3-3,0,0,0,,KG,,0,D,,,,,500066,100,HP Computers Desktops,103300,NEW,NEW,D,,450781,0,0,,,20200804,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,6,0,,,Z01,NZ,0,,0,,0,Computers,Desktops,Small Form Factor / Ultra Slim PCs
4545986,PD 400G6 SFF I5 8G 256G 2XDP 1XVGA W10P,HP,,8DS22PA,194441000000,NZ01,500066,,6.35,40135.392,EA,1002,,22,0,,,,,,PRODESK 400 G6 SFF I5-9500 8GB (1X8) 256GB M.2 PCIE NVME SSD DVDWR 2XDP 1XVGA WINDOWS 10 PRO 3-3-3,49.2,39.6,20.6,CM,KG,CDM,0,D,,,,,500066,100,HP Computers Desktops,103300,NEW,NEW,D,,450781,0,0,,,20200813,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,22,0,,,Z01,NZ,0,,0,,0,Computers,Desktops,Small Form Factor / Ultra Slim PCs
4545987,PD 400G6 SFF I3 8G 256G 2XDP 1XVGA W10P,HP,,8DS75PA,194441000000,NZ01,500066,,6.3,40895.296,EA,1002,,7,0,,,,,,PRODESK 400 G6 SFF I3-9100 8GB (1X8) 256GB M.2 PCIE NVME SSD DVDWR 2XDP 1XVGA WINDOWS 10 PRO 3-3-3,49.4,39.8,20.8,CM,KG,CDM,0,D,,,,,500066,100,HP Computers Desktops,103300,NEW,NEW,D,,450781,0,0,,,20200813,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,7,0,,,Z01,NZ,0,,0,,0,Computers,Desktops,Small Form Factor / Ultra Slim PCs
4611117,PRODESK 600 G4 DESKTOP MINI PC,HP,,5NM69EP,193424000000,NZ01,500066,,2.5,14.038,EA,1002,,3,0,,,,,,PRODESK 600 G4 DESKTOP MINI PC 5NM69EP,49.4,12.8,22.2,CM,KG,CDM,0,C,,,,,500066,100,HP Computers Desktops,103300,NEW,NEW,C,,450781,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,3,0,,,Z01,NZ,0,,0,,0,Computers,Desktops,Small Form Factor / Ultra Slim PCs
4721139,EG2 USFF I5 7500T 8G 128G W10IOT,HP,,8VS40PA,,NZ01,500066,,1.57,0,EA,1002,,0,0,,,,,,ELITE SLICE G2 AUDIO READY WITH ZOOM ROOMS USFF I5 7500T 8GB 128GB WINDOWS 10 INTERNET OF THINGS,0,0,0,,KG,,0,C,,,,,500066,100,HP Computers Desktops,103300,NEW,NEW,C,,450781,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Computers,Desktops,Small Form Factor / Ultra Slim PCs
4721140,EG2 USFF I5 7500T 8G 128G W10IOT,HP,,8VS41PA,,NZ01,500066,,1.57,0,EA,1002,,0,2,20201019,,,,,ELITE SLICE G2 AUDIO READY WITH ZOOM ROOMS USFF I5 7500T 8GB 128GB WINDOWS 10 INTERNET OF THINGS,0,0,0,,KG,,0,C,,,,,500066,100,HP Computers Desktops,103300,NEW,NEW,C,,450781,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Computers,Desktops,Small Form Factor / Ultra Slim PCs
4721141,ED 705G5 SFF R5 P3400G 16G 512G W10P,HP,,9DS36PA,,NZ01,500066,,5.88,0,EA,1002,,0,2,20201019,,,,,ELITEDESK 705 G5 SFF R5 P3400G 16GB 512GB WINDOWS 10 PRO,0,0,0,,KG,,0,C,,,,,500066,100,HP Computers Desktops,103300,NEW,NEW,C,,450781,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Computers,Desktops,Small Form Factor / Ultra Slim PCs
4721142,ED 705G5 SFF R7 P3700 16G 512G W10P,HP,,9DS37PA,,NZ01,500066,,5.88,0,EA,1002,,0,2,20201019,,,,,ELITEDESK 705 G5 SFF R7 P3700 16GB 512GB WINDOWS 10 PRO,0,0,0,,KG,,0,C,,,,,500066,100,HP Computers Desktops,103300,NEW,NEW,C,,450781,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Computers,Desktops,Small Form Factor / Ultra Slim PCs
4721143,ED 705G5 DM R5 P3400GE 8G 256G W10P,HP,,9DS38PA,194721000000,NZ01,500066,,1.999,0.001,EA,1002,,0,2,20200915,,,,,ELITEDESK 705 G5 DM R5 P3400GE 8GB 256GB WINDOWS 10 PRO,1,1,1,CM,KG,L,0,C,,,,,500066,100,HP Computers Desktops,103300,NEW,NEW,C,,450781,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Computers,Desktops,Small Form Factor / Ultra Slim PCs
4721144,ED 705G5 DM R5 P3400GE 16G 512G W10P,HP,,9DS39PA,,NZ01,500066,,1.27,0,EA,1002,,0,2,20200915,,,,,ELITEDESK 705 G5 DM R5 P3400GE 16GB 512GB WINDOWS 10 PRO,0,0,0,,KG,,0,C,,,,,500066,100,HP Computers Desktops,103300,NEW,NEW,C,,450781,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Computers,Desktops,Small Form Factor / Ultra Slim PCs
4721175,ED 705G5 SFF R5 P3600 16G 512G W10P,HP,,9DS40PA,,NZ01,500066,,5.88,0,EA,1002,,0,0,,,,,,ELITEDESK 705 G5 SFF R5 P3600 16GB 512GB WINDOWS 10 PRO,0,0,0,,KG,,0,C,,,,,500066,100,HP Computers Desktops,103300,NEW,NEW,C,,450781,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Computers,Desktops,Small Form Factor / Ultra Slim PCs
4721176,ED 705G5 SFF R5 P3400G 8G 256G W10P,HP,,9DS41PA,,NZ01,500066,,4.53,0,EA,1002,,0,0,,,,,,ELITEDESK 705 G5 SFF R5 P3400G 8GB 256GB WINDOWS 10 PRO,0,0,0,,KG,,0,C,,,,,500066,100,HP Computers Desktops,103300,NEW,NEW,C,,450781,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Computers,Desktops,Small Form Factor / Ultra Slim PCs
4835324,ED 705G5 DM 3400GE 8G 256G W10P 3-3-3,HP,,3C748PA,,NZ01,500066,,2.7,13.221,EA,1002,,5,0,,,,,,ELITEDESK 705 G5 DM RYZEN5 PRO 3400GE 8GB (1X 8GB) 256GB M.2 TLC SSD WLAN 2XDP 1XUSB-C 3.1 GEN2 PORT WITH PD WINDOWS 10 PRO 3-3-3,49.6,23.8,11.2,CM,KG,CDM,0,C,,,,,500066,100,HP Computers Desktops,103300,NEW,NEW,C,,450781,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,5,0,,,Z01,NZ,0,,0,,0,Computers,Desktops,Small Form Factor / Ultra Slim PCs
4971631,ED 800G6 DM I5 8GB 256GB W10P 3-3-3,HP,,227F4PA,,NZ01,500066,,0.999,0,EA,1002,,0,80,20200915,,,,,EliteDesk 800 G6 DM i5-10500T 8GB (1x 8GB) 256GB M.2 PCIe NVMe TLC SSD 2xDP 1xHDMI Wifi6 Win10 Pro 3-3-3,0,0,0,CM,KG,L,0,N,,,,,500066,100,HP Computers Desktops,103300,NEW,NEW,N,,450781,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Computers,Desktops,Small Form Factor / Ultra Slim PCs
4971632,ED 800G6 DM I5 16GB 256GB W10P 3-3-3,HP,,227F5PA,,NZ01,500066,,0.999,0,EA,1002,,0,5,20200915,,,,,EliteDesk 800 G6 DM i5-10500T 16GB (1x 16GB) 256GB M.2 PCIe NVMe TLC SSD 2xDP 1xHDMI Wifi6 Win10 Pro 3-3-3,0,0,0,CM,KG,L,0,N,,,,,500066,100,HP Computers Desktops,103300,NEW,NEW,N,,450781,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Computers,Desktops,Small Form Factor / Ultra Slim PCs
4971633,ED 800G6 DM I7 8GB 256GB W10P 3-3-3,HP,,227F6PA,,NZ01,500066,,0.999,0,EA,1002,,0,10,20200915,,,,,EliteDesk 800 G6 DM i7-10700T 8GB (1x 8GB) 256GB M.2 PCIe NVMe TLC SSD 2xDP 1xHDMI Wifi6 Win10 Pro 3-3-3,0,0,0,CM,KG,L,0,N,,,,,500066,100,HP Computers Desktops,103300,NEW,NEW,N,,450781,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Computers,Desktops,Small Form Factor / Ultra Slim PCs
4971634,ED 800G6 DM I7 16GB 256GB W10P 3-3-3,HP,,227F7PA,,NZ01,500066,,0.999,0,EA,1002,,0,10,20200915,,,,,EliteDesk 800 G6 DM i7-10700T 16GB (1x 16GB) 256GB M.2 PCIe NVMe TLC SSD 2xDP 1xHDMI Wifi6 Win10 Pro 3-3-3,0,0,0,CM,KG,L,0,N,,,,,500066,100,HP Computers Desktops,103300,NEW,NEW,N,,450781,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Computers,Desktops,Small Form Factor / Ultra Slim PCs
4971975,ED 800G6 DM I7 16GB 512GB W10P 3-3-3,HP,,227F8PA,,NZ01,500066,,0.999,0,EA,1002,,0,5,20200915,,,,,EliteDesk 800 G6 DM i7-10700T 16GB (1x 16GB) 512GB M.2 PCIe NVMe TLC SSD 2xDP 1xHDMI Wifi6 Win10 Pro 3-3-3,0,0,0,CM,KG,L,0,N,,,,,500066,100,HP Computers Desktops,103300,NEW,NEW,N,,450781,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Computers,Desktops,Small Form Factor / Ultra Slim PCs
4971976,ED 800G6 DM I5 8GB 256GB W10P 3-3-3,HP,,227F9PA,,NZ01,500066,,0.999,0,EA,1002,,0,1,20210813,,,,,EliteDesk 800 G6 DM i5-10500T 8GB (1x 8GB) 256GB M.2 PCIe NVMe TLC SSD NVIDIA GTX 1660 Ti 6GB 3xMini-DP 1xMicro-HDMI Wifi6 Win10 Pro 3-3-3,0,0,0,CM,KG,L,0,N,,,,,500066,100,HP Computers Desktops,103300,NEW,NEW,N,,450781,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Computers,Desktops,Small Form Factor / Ultra Slim PCs
4971977,ED 800G6 DM I7 16GB 256GB W10P 3-3-3,HP,,227G0PA,,NZ01,500066,,0.999,0,EA,1002,,0,1,20210813,,,,,EliteDesk 800 G6 DM i7-10700T 16GB (1x 16GB) 256GB M.2 PCIe NVMe TLC SSD NVIDIA GTX 1660 Ti 6GB 3xMini-DP 1xMicro-HDMI Wifi6 Win10 Pro 3-3-3,0,0,0,CM,KG,L,0,N,,,,,500066,100,HP Computers Desktops,103300,NEW,NEW,N,,450781,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Computers,Desktops,Small Form Factor / Ultra Slim PCs
4971978,ED 800G6 DM I5 8GB 256GB W10P 3-3-3,HP,,227G1PA,,NZ01,500066,,0.999,0,EA,1002,,0,0,,,,,,EliteDesk 800 G6 DM i5-10500T 8GB (1x 8GB) 256GB M.2 PCIe NVMe TLC SSD 2xDP 1xUSB-C 3.1 Gen2 Port with PD Wifi6 Win10 Pro 3-3-3,0,0,0,CM,KG,L,0,N,,,,,500066,100,HP Computers Desktops,103300,NEW,NEW,N,,450781,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Computers,Desktops,Small Form Factor / Ultra Slim PCs
4971983,PD 600G6 DM I5 8GB 256GB W10P 3-3-3,HP,,230H3PA,,NZ01,500066,,0.999,0,EA,1002,,0,40,20200915,,,,,ProDesk 600 G6 DM i5-10500T 8GB (1x 8GB) 256GB M.2 PCIe NVMe SSD 2xDP 1xHDMI WLAN Win10 Pro 3-3-3,0,0,0,CM,KG,L,0,N,,,,,500066,100,HP Computers Desktops,103300,NEW,NEW,N,,450781,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,X,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Computers,Desktops,Small Form Factor / Ultra Slim PCs
